source,text,created_at,retweet_count,favorite_count,is_retweet,id_str,at_who,words,tweet_len,tweet_no_words,capital_words,has_endors
Twitter for iPhone,Attorney General Jeff Sessions has taken a VERY weak position on Hillary Clinton crimes where are Emails amp DNC server amp Intel leakers ,2017-07-25 10:12:24,19778.0,71253,false,8.89790429398528e+17,[],"['Attorney', 'General', 'Jeff', 'Sessions', 'has', 'taken', 'a', 'VERY', 'weak', 'position', 'on', 'Hillary', 'Clinton', 'crimes', 'where', 'are', 'Emails', 'amp', 'DNC', 'server', 'amp', 'Intel', 'leakers']",138,23,VERY,0
Twitter for iPhone,My son Donald openly gave his emails to the media amp authorities whereas Crooked Hillary Clinton deleted amp acid washed her emails ,2017-07-22 12:00:30,27447.0,109944,false,8.887304687320678e+17,[],"['My', 'son', 'Donald', 'openly', 'gave', 'his', 'emails', 'to', 'the', 'media', 'amp', 'authorities', 'whereas', 'Crooked', 'Hillary', 'Clinton', 'deleted', 'amp', 'acid', 'washed', 'her', 'emails']",133,22,,0
Twitter for iPhone,So many people are asking why isnt the AG or Special Council looking at the many Hillary Clinton or Comey crimes emails deleted ,2017-07-22 11:44:29,29545.0,105571,false,8.887264382659666e+17,[],"['So', 'many', 'people', 'are', 'asking', 'why', 'isnt', 'the', 'AG', 'or', 'Special', 'Council', 'looking', 'at', 'the', 'many', 'Hillary', 'Clinton', 'or', 'Comey', 'crimes', 'emails', 'deleted']",128,23,AG,0
Twitter for iPhone,Why arent the same standards placed on the Democrats Look what Hillary Clinton may have gotten away with Disgraceful ,2017-07-12 13:27:03,26011.0,104325,false,8.851283734413558e+17,[],"['Why', 'arent', 'the', 'same', 'standards', 'placed', 'on', 'the', 'Democrats', 'Look', 'what', 'Hillary', 'Clinton', 'may', 'have', 'gotten', 'away', 'with', 'Disgraceful']",117,19,,0
Twitter for iPhone, and did not want to rock the boat He didnt choke he colluded or obstructed and it did the Dems and Crooked Hillary no good ,2017-06-26 12:50:15,16204.0,71698,false,8.793209056080445e+17,[],"['and', 'did', 'not', 'want', 'to', 'rock', 'the', 'boat', 'He', 'didnt', 'choke', 'he', 'colluded', 'or', 'obstructed', 'and', 'it', 'did', 'the', 'Dems', 'and', 'Crooked', 'Hillary', 'no', 'good']",124,25,,0
Twitter for iPhone,Hillary Clinton colluded with the Democratic Party in order to beat Crazy Bernie Sanders Is she allowed to so collude Unfair to Bernie ,2017-06-25 12:00:37,26895.0,107302,false,8.78946025662296e+17,[],"['Hillary', 'Clinton', 'colluded', 'with', 'the', 'Democratic', 'Party', 'in', 'order', 'to', 'beat', 'Crazy', 'Bernie', 'Sanders', 'Is', 'she', 'allowed', 'to', 'so', 'collude', 'Unfair', 'to', 'Bernie']",135,23,,0
Twitter for iPhone,Obama Administration official said they choked when it came to acting on Russian meddling of election They didnt want to hurt Hillary ,2017-06-24 20:44:36,23108.0,88368,false,8.787155040636436e+17,[],"['Obama', 'Administration', 'official', 'said', 'they', 'choked', 'when', 'it', 'came', 'to', 'acting', 'on', 'Russian', 'meddling', 'of', 'election', 'They', 'didnt', 'want', 'to', 'hurt', 'Hillary']",134,22,,0
Twitter for iPhone,Why is that Hillary Clintons family and Dems dealings with Russia are not looked at but my nondealings are ,2017-06-15 19:43:31,36781.0,124937,false,8.754386398236754e+17,[],"['Why', 'is', 'that', 'Hillary', 'Clintons', 'family', 'and', 'Dems', 'dealings', 'with', 'Russia', 'are', 'not', 'looked', 'at', 'but', 'my', 'nondealings', 'are']",107,19,,0
Twitter for iPhone,AG Lynch made law enforcement decisions for political purposes gave Hillary Clinton a free pass and protection Totally illegal ,2017-06-13 12:45:11,28688.0,95369,false,8.746085874730803e+17,[],"['AG', 'Lynch', 'made', 'law', 'enforcement', 'decisions', 'for', 'political', 'purposes', 'gave', 'Hillary', 'Clinton', 'a', 'free', 'pass', 'and', 'protection', 'Totally', 'illegal']",127,19,AG,0
Twitter for iPhone,Crooked Hillary Clinton now blames everybody but herself refuses to say she was a terrible candidate Hits Facebook amp even Dems amp DNC ,2017-06-01 00:40:01,29836.0,116138,false,8.700774414019052e+17,[],"['Crooked', 'Hillary', 'Clinton', 'now', 'blames', 'everybody', 'but', 'herself', 'refuses', 'to', 'say', 'she', 'was', 'a', 'terrible', 'candidate', 'Hits', 'Facebook', 'amp', 'even', 'Dems', 'amp', 'DNC']",137,23,DNC,0
Twitter for iPhone,FBI Director Comey was the best thing that ever happened to Hillary Clinton in that he gave her a free pass for many bad deeds The phony ,2017-05-03 02:51:07,20585.0,80752,false,8.596011842854912e+17,[],"['FBI', 'Director', 'Comey', 'was', 'the', 'best', 'thing', 'that', 'ever', 'happened', 'to', 'Hillary', 'Clinton', 'in', 'that', 'he', 'gave', 'her', 'a', 'free', 'pass', 'for', 'many', 'bad', 'deeds', 'The', 'phony']",137,27,FBI,0
Twitter for iPhone,New polls out today are very good considering that much of the media is FAKE and almost always negative Would still beat Hillary in ,2017-04-23 19:48:16,11742.0,63642,false,8.562332798418493e+17,[],"['New', 'polls', 'out', 'today', 'are', 'very', 'good', 'considering', 'that', 'much', 'of', 'the', 'media', 'is', 'FAKE', 'and', 'almost', 'always', 'negative', 'Would', 'still', 'beat', 'Hillary', 'in']",132,24,FAKE,0
Twitter for iPhone,Did Hillary Clinton ever apologize for receiving the answers to the debate Just asking ,2017-04-03 11:21:11,27505.0,108357,false,8.488579102979809e+17,[],"['Did', 'Hillary', 'Clinton', 'ever', 'apologize', 'for', 'receiving', 'the', 'answers', 'to', 'the', 'debate', 'Just', 'asking']",87,14,,0
Twitter for iPhone,Was the brother of John Podesta paid big money to get the sanctions on Russia lifted Did Hillary know ,2017-04-03 11:16:52,20532.0,71599,false,8.488568223122924e+17,[],"['Was', 'the', 'brother', 'of', 'John', 'Podesta', 'paid', 'big', 'money', 'to', 'get', 'the', 'sanctions', 'on', 'Russia', 'lifted', 'Did', 'Hillary', 'know']",102,19,,0
Twitter for iPhone, money to Bill the Hillary Russian reset praise of Russia by Hillary or Podesta Russian Company Trump Russia story is a hoax MAGA ,2017-03-28 01:35:35,19170.0,69350,false,8.465362123620188e+17,[],"['money', 'to', 'Bill', 'the', 'Hillary', 'Russian', 'reset', 'praise', 'of', 'Russia', 'by', 'Hillary', 'or', 'Podesta', 'Russian', 'Company', 'Trump', 'Russia', 'story', 'is', 'a', 'hoax', 'MAGA']",130,23,MAGA,0
Twitter for iPhone,Why isnt the House Intelligence Committee looking into the Bill amp Hillary deal that allowed big Uranium to go to Russia Russian speech ,2017-03-28 01:26:04,26423.0,89095,false,8.465338188110807e+17,[],"['Why', 'isnt', 'the', 'House', 'Intelligence', 'Committee', 'looking', 'into', 'the', 'Bill', 'amp', 'Hillary', 'deal', 'that', 'allowed', 'big', 'Uranium', 'to', 'go', 'to', 'Russia', 'Russian', 'speech']",137,23,,0
Twitter for Android,This Russian connection nonsense is merely an attempt to coverup the many mistakes made in Hillary Clintons losing campaign ,2017-02-15 12:08:12,27541.0,117900,false,8.318375142269215e+17,[],"['This', 'Russian', 'connection', 'nonsense', 'is', 'merely', 'an', 'attempt', 'to', 'coverup', 'the', 'many', 'mistakes', 'made', 'in', 'Hillary', 'Clintons', 'losing', 'campaign']",124,19,,0
